ORG_CODE,ORG_NAME,Month,LEFT_DEPARTMENT_ECDS_RATE,LEFT_DEPARTMENT_TOTAL,MSITAE_COMPARISON_ECDS,MSITAE_COMPARISON_ECDS_RATE,MSITAE_COMPARISON_MSITAE,TIME_TO_INITIAL_ASSESSMENT_95,TIME_TO_INITIAL_ASSESSMENT_DENOM,TIME_TO_INITIAL_ASSESSMENT_MEDIAN,TIME_TO_TREATMENT_95,TIME_TO_TREATMENT_DENOM,TIME_TO_TREATMENT_MEDIAN,TOTAL_TIME_95,TOTAL_TIME_95_ADMITTED,TOTAL_TIME_95_NON_ADM,TOTAL_TIME_DENOM,TOTAL_TIME_DENOM_ADMITTED,TOTAL_TIME_DENOM_NON_ADM,TOTAL_TIME_MEDIAN,TOTAL_TIME_MEDIAN_ADMITTED,TOTAL_TIME_MEDIAN_NON_ADM,UNPLANNED_REATTENDANCES,UNPLANNED_REATTENDANCES_DENOM,UNPLANNED_REATTENDANCES_RATE,Year,Total Attendances,Year_Start
RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2025-01-01,4.402515723,770.0,17490.0,100.2866972,17440.0,75.0,3640.0,15.0,709.0,16230.0,159.0,1522.0,2222.89999999999,765.0,17465.0,4420.0,13045.0,191.0,544.5,159.0,1160.0,14000.0,8.28571428571428,2023-24,26321069,2023-04-01
R1F,ISLE OF WIGHT NHS TRUST,2025-01-01,2.50260688216892,120.0,4795.0,79.034119,6067.0,12.0,1390.0,1.0,221.0,4320.0,54.0,1417.39999999999,1844.0,569.449999999999,4795.0,1040.0,3750.0,206.0,653.0,181.0,370.0,4400.0,8.4090909090909,2023-24,26321069,2023-04-01
RN7,DARTFORD AND GRAVESHAM NHS TRUST,2025-01-01,2.85714285714285,425.0,14875.0,99.25930869,14986.0,52.0,2310.0,8.0,277.75,6805.0,72.0,1012.34999999999,1394.44999999999,864.0,14875.0,1790.0,13080.0,145.0,70.5,149.0,690.0,9735.0,7.08782742681047,2023-24,26321069,2023-04-01
Q0C6J,BRACKNELL URGENT TREATMENT CENTRE,2025-01-01,0.0,0.0,2500.0,0.0,0.0,,,,206.45,1130.0,82.0,251.349999999999,,251.349999999999,2455.0,,2455.0,106.0,,106.0,,,,2023-24,26321069,2023-04-01
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-01-01,2.94680443934175,385.0,13065.0,102.2300469,12780.0,44.5999999999999,2410.0,12.0,251.0,8390.0,79.0,1551.0,1919.64999999999,864.0,13065.0,4930.0,8140.0,149.0,111.0,156.0,905.0,10510.0,8.61084681255946,2023-24,26321069,2023-04-01
R6H5N,LUTON TOWN CENTRE SURGERY,2025-01-01,,,2745.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,10.0,0.0,2023-24,26321069,2023-04-01
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2025-01-01,4.16375087473757,1785.0,42870.0,99.51022493,43081.0,41.0,6390.0,6.0,310.0,27995.0,71.0,854.0,1214.94999999999,519.0,42840.0,10760.0,32075.0,185.0,344.0,164.0,3335.0,34175.0,9.75859546452084,2023-24,26321069,2023-04-01
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2025-01-01,5.743662471,1620.0,28205.0,99.02745594,28482.0,66.0,5360.0,20.0,307.0,20340.0,73.0,1057.0,1761.89999999999,579.149999999997,28170.0,5890.0,22280.0,170.0,327.5,158.0,2610.0,25635.0,10.1813926272674,2023-24,26321069,2023-04-01
RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-01-01,6.98644421272158,670.0,9590.0,100.3033156,9561.0,249.099999999999,1680.0,36.0,554.0,8135.0,79.0,1794.89999999999,2541.19999999999,983.5,9585.0,2775.0,6805.0,187.0,475.0,170.0,660.0,8035.0,8.214063472,2023-24,26321069,2023-04-01
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-01-01,4.122621564,195.0,4730.0,99.97886282,4731.0,13.0,355.0,3.0,274.0,4520.0,65.0,397.55,648.149999999999,384.0,4730.0,200.0,4530.0,153.0,226.0,149.0,430.0,4675.0,9.19786096256684,2023-24,26321069,2023-04-01
RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2025-01-01,3.356086462,295.0,8790.0,64.16995182,13698.0,22.0,3050.0,6.0,204.0,8415.0,50.0,1056.0,1190.0,611.699999999999,8790.0,3440.0,5345.0,190.0,371.0,146.0,560.0,8755.0,6.39634494574528,2023-24,26321069,2023-04-01
R1H,BARTS HEALTH NHS TRUST,2025-01-01,6.44411227370868,1940.0,30105.0,68.67643033,43836.0,177.549999999999,4230.0,19.0,398.0,24160.0,74.0,1595.0,2741.45,822.0,30020.0,7150.0,22870.0,235.0,414.0,225.0,2435.0,25545.0,9.5321980818164,2023-24,26321069,2023-04-01
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-01-01,5.10727169166508,1345.0,26335.0,99.87106072,26369.0,43.0,4065.0,3.0,210.0,24945.0,15.0,641.0,1015.0,419.0,26330.0,4790.0,21540.0,185.0,375.5,166.0,2230.0,24960.0,8.93429487179487,2023-24,26321069,2023-04-01
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,2025-01-01,1.5634395670475,130.0,8315.0,103.8725796,8005.0,53.0,1425.0,0.0,296.0,5175.0,60.0,1109.34999999999,1721.39999999999,470.0,8315.0,1915.0,6395.0,104.0,381.0,78.0,515.0,5935.0,8.67733782645324,2023-24,26321069,2023-04-01
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-01-01,8.64773208986858,1020.0,11795.0,92.44454895,12759.0,60.5499999999997,3210.0,14.0,527.0,8310.0,99.0,971.199999999998,662.199999999999,971.299999999999,11795.0,0.0,11795.0,162.0,538.0,162.0,525.0,6735.0,7.79510022271714,2023-24,26321069,2023-04-01
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,2025-01-01,5.49140364382858,1070.0,19485.0,100.3708855,19413.0,92.1999999999998,4235.0,10.0,422.0,16685.0,87.0,774.0,1042.05,546.0,19465.0,4860.0,14605.0,174.0,405.0,141.0,1870.0,18390.0,10.168569874932,2023-24,26321069,2023-04-01
NTV0W,WOKING WALK IN CENTRE,2025-01-01,0.0,0.0,2495.0,98.42209073,2535.0,,,,,,,239.0,,239.0,2495.0,,2495.0,93.0,,93.0,,,,2023-24,26321069,2023-04-01
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-01-01,7.04772475027746,635.0,9010.0,99.85592375,9023.0,12.0,2005.0,2.0,271.0,7490.0,57.0,719.0,951.0,452.0,9010.0,1555.0,7455.0,157.0,565.0,122.0,725.0,8055.0,9.0006207324643,2023-24,26321069,2023-04-01
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2025-01-01,3.49195480999657,510.0,14605.0,85.80072847,17022.0,4.0,4050.0,1.0,269.0,12455.0,55.0,924.699999999998,1258.0,511.0,14605.0,3780.0,10825.0,189.0,427.0,145.0,900.0,12485.0,7.20865038045654,2023-24,26321069,2023-04-01
RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,2025-01-01,3.52704064494457,525.0,14885.0,98.87080704,15055.0,31.3499999999999,1115.0,9.0,273.0,13055.0,31.0,913.449999999989,1720.54999999999,597.0,14875.0,2970.0,11905.0,182.0,265.0,171.0,1535.0,13495.0,11.3745831789551,2023-24,26321069,2023-04-01
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2025-01-01,2.46416897158662,490.0,19885.0,94.59588031,21021.0,39.0,3170.0,1.0,223.0,18440.0,41.0,958.0,1350.59999999999,460.0,19885.0,5430.0,14460.0,130.0,235.0,70.0,2880.0,19680.0,14.6341463414634,2023-24,26321069,2023-04-01
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-01-01,4.44043912829755,1355.0,30515.0,90.97820578,33541.0,343.0,5485.0,18.0,391.849999999998,22945.0,89.0,1335.0,1771.75,703.299999999999,30500.0,8445.0,22055.0,206.0,330.0,192.0,2875.0,27660.0,10.3940708604483,2023-24,26321069,2023-04-01
RPA,MEDWAY NHS FOUNDATION TRUST,2025-01-01,3.53314807463279,445.0,12595.0,75.95585575,16582.0,87.0,2780.0,18.0,210.199999999999,7035.0,68.0,1578.39999999999,2934.59999999999,548.0,12555.0,2615.0,9940.0,142.0,356.0,124.0,585.0,7860.0,7.44274809160305,2023-24,26321069,2023-04-01
RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,2025-01-01,3.06748466257668,100.0,3260.0,194.7431302,1674.0,52.3999999999999,15.0,20.0,188.349999999999,2195.0,38.0,236.0,192.75,236.0,3260.0,485.0,2775.0,115.0,49.0,132.0,115.0,1740.0,6.60919540229885,2023-24,26321069,2023-04-01
RMC,BOLTON NHS FOUNDATION TRUST,2025-01-01,4.79896238651102,555.0,11565.0,100.0519076,11559.0,46.0,2280.0,7.0,227.0,10960.0,29.0,1150.89999999999,1868.39999999999,518.149999999999,11565.0,2705.0,8860.0,186.0,437.0,164.0,965.0,11455.0,8.42426887821911,2023-24,26321069,2023-04-01
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,2025-01-01,7.34887396286052,930.0,12655.0,100.8286192,12551.0,78.0,2315.0,22.0,306.0,8045.0,100.0,911.399999999999,1337.6,553.0,12635.0,3030.0,9605.0,181.0,367.0,156.0,980.0,11405.0,8.5927224901359,2023-24,26321069,2023-04-01
RXF,MID YORKSHIRE TEACHING NHS TRUST,2025-01-01,6.9427819008858,1450.0,20885.0,99.09845789,21075.0,191.0,3955.0,19.0,428.0,19315.0,69.0,1221.0,1598.19999999999,624.0,20885.0,4180.0,16705.0,164.0,696.0,138.0,1720.0,20055.0,8.57641485913737,2023-24,26321069,2023-04-01
RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2025-01-01,4.34139121854958,440.0,10135.0,100.0789967,10127.0,43.0,2490.0,11.0,465.0,9665.0,79.0,1223.0,1525.9,581.0,10135.0,2425.0,7715.0,207.0,595.0,167.0,845.0,9355.0,9.03260288615713,2023-24,26321069,2023-04-01
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,2025-01-01,2.16748768472906,220.0,10150.0,81.31709662,12482.0,1.0,0.0,1.0,57.0,9930.0,11.0,210.0,180.5,211.0,10150.0,225.0,9925.0,68.0,52.5,68.0,1040.0,8220.0,12.6520681265206,2023-24,26321069,2023-04-01
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-01-01,4.60008288437629,555.0,12065.0,99.96685724,12069.0,37.0,1870.0,7.0,329.0,7780.0,109.0,1526.0,2505.6,551.0,12065.0,2810.0,9255.0,166.0,274.5,157.0,1025.0,11035.0,9.28862709560489,2023-24,26321069,2023-04-01
NX1,OPEROSE HEALTH (GROUP) UK LIMITED,2025-01-01,0.0,0.0,365.0,0.0,0.0,,,,,,,235.5,,235.5,365.0,,365.0,68.5,,68.5,0.0,40.0,0.0,2023-24,26321069,2023-04-01
RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2025-01-01,4.49826989619377,715.0,15895.0,100.1070664,15878.0,36.0,2165.0,8.0,338.799999999999,15045.0,72.0,1114.34999999999,1688.0,613.0,15895.0,3645.0,12245.0,151.0,330.0,129.0,1365.0,14800.0,9.22297297297297,2023-24,26321069,2023-04-01
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,2025-01-01,0.865051903114186,25.0,2890.0,100.0346141,2889.0,,,,0.0,2865.0,0.0,221.549999999999,229.3,219.949999999999,2890.0,170.0,2720.0,80.0,74.5,80.0,105.0,2560.0,4.1015625,2023-24,26321069,2023-04-01
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,2025-01-01,3.51277372262773,1155.0,32880.0,99.99695873,32881.0,92.0,5975.0,14.0,254.0,30270.0,83.0,1110.0,1459.0,547.0,32880.0,8185.0,24690.0,220.0,573.0,200.0,2505.0,31695.0,7.90345480359678,2023-24,26321069,2023-04-01
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-01-01,6.1299176578225,670.0,10930.0,99.71717909,10961.0,23.1499999999998,1520.0,6.0,250.0,9630.0,101.0,751.399999999999,666.899999999999,773.0,10915.0,1930.0,8980.0,247.0,266.0,241.0,1150.0,10645.0,10.8031939877876,2023-24,26321069,2023-04-01
RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,2025-01-01,2.67043669494187,425.0,15915.0,101.2340182,15721.0,34.0,2810.0,8.0,232.0,13435.0,63.0,744.0,1109.0,436.0,15910.0,5270.0,10635.0,158.0,201.0,146.0,1465.0,14720.0,9.95244565217391,2023-24,26321069,2023-04-01
V3G5N,URGENT TREATMENT CENTRE,2025-01-01,0.0,0.0,1560.0,0.0,0.0,,,,21.5,0.0,7.5,171.549999999999,6.0,171.599999999999,1550.0,0.0,1550.0,27.0,6.0,27.0,,,,2023-24,26321069,2023-04-01
RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2025-01-01,6.890221515,2815.0,40855.0,99.60504181,41017.0,48.0,6390.0,14.0,334.0,37560.0,80.0,1389.69999999999,3073.94999999999,608.0,40745.0,5685.0,35065.0,200.0,581.0,181.0,3915.0,39205.0,9.98597117714577,2023-24,26321069,2023-04-01
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-01-01,4.18239907057798,720.0,17215.0,100.814008,17076.0,126.0,2385.0,17.0,293.0,14220.0,74.0,715.0,1213.94999999999,527.0,17215.0,4660.0,12550.0,177.0,177.0,177.0,1345.0,14440.0,9.31440443213296,2023-24,26321069,2023-04-01
NVE16,FAVERSHAM MIU,2025-01-01,0.0,0.0,3170.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2023-24,26321069,2023-04-01
RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2025-01-01,6.80252583237657,1185.0,17420.0,99.86241688,17444.0,403.75,2675.0,72.0,660.0,9915.0,161.0,1240.0,1590.0,749.0,17420.0,6310.0,11115.0,226.0,405.0,192.0,1345.0,16600.0,8.10240963855421,2023-24,26321069,2023-04-01
RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,2025-02-01,2.88118306986231,565.0,19610.0,102.0079068,19224.0,56.0,3120.0,17.0,282.0,18900.0,36.0,517.0,653.0,443.0,19610.0,5560.0,14055.0,70.0,186.5,62.0,2910.0,19370.0,15.0232318017552,2023-24,26321069,2023-04-01
RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,2025-02-01,4.0585495675316,305.0,7515.0,99.62879491,7543.0,121.0,1540.0,4.0,211.849999999999,7065.0,52.0,703.399999999999,1094.24999999999,488.0,7515.0,2070.0,5440.0,202.0,306.5,186.0,455.0,7435.0,6.11970410221923,2023-24,26321069,2023-04-01
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-02-01,5.53745928338762,255.0,4605.0,97.9787234,4700.0,14.1499999999999,320.0,3.0,284.0,4125.0,74.0,397.0,494.75,384.099999999999,4605.0,225.0,4380.0,160.0,226.5,157.0,395.0,4335.0,9.1118800461361,2023-24,26321069,2023-04-01
8J094,BADGER LTD,2025-02-01,0.0,0.0,2525.0,194.2307692,1300.0,,,,,,,304.0,275.099999999999,304.0,2525.0,15.0,2510.0,102.0,31.0,103.0,0.0,0.0,0.0,2023-24,26321069,2023-04-01
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-02-01,3.36225596529284,310.0,9220.0,53.54861192,17218.0,45.0,1955.0,12.0,139.0,8905.0,43.0,1476.0,1840.59999999999,665.0,9220.0,2945.0,6275.0,196.0,361.0,172.0,735.0,8225.0,8.93617021276595,2023-24,26321069,2023-04-01
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-02-01,5.46318289786223,460.0,8420.0,100.154633,8407.0,11.0,1775.0,2.0,253.0,7110.0,53.0,670.0,859.699999999999,433.25,8420.0,1365.0,7055.0,146.0,515.0,114.0,710.0,7475.0,9.49832775919732,2023-24,26321069,2023-04-01
W5R9N,BLACKPOOL VICTORIA URGENT CARE CENTRE,2025-02-01,0.452488687782805,10.0,2210.0,0.0,0.0,148.05,60.0,40.0,185.5,40.0,89.0,190.0,139.799999999999,190.0,2135.0,0.0,2130.0,68.0,30.0,68.0,0.0,0.0,0.0,2023-24,26321069,2023-04-01
RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-02-01,3.28227571115973,375.0,11425.0,99.84269859,11443.0,62.0,2445.0,7.0,30.0,10875.0,2.0,856.799999999999,2048.99999999999,423.0,11405.0,2345.0,9060.0,212.0,272.0,205.0,875.0,11010.0,7.94732061762034,2023-24,26321069,2023-04-01
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-02-01,3.25998370008149,400.0,12270.0,102.4121526,11981.0,41.0,2375.0,10.0,273.0,8065.0,96.0,1349.0,1640.0,663.0,12270.0,4510.0,7760.0,160.0,137.5,163.0,770.0,10060.0,7.65407554671968,2023-24,26321069,2023-04-01
RJ6,CROYDON HEALTH SERVICES NHS TRUST,2025-02-01,1.3880320789636,225.0,16210.0,98.12348668,16520.0,37.0,2805.0,13.0,144.0,9945.0,22.0,1318.0,2824.99999999999,465.0,16190.0,1790.0,14400.0,157.0,925.0,131.0,865.0,9790.0,8.83554647599591,2023-24,26321069,2023-04-01
RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,2025-02-01,4.98428378985181,1110.0,22270.0,83.63062826,26629.0,194.0,4325.0,41.0,371.0,19465.0,56.0,1232.45,1758.94999999999,751.549999999999,22270.0,5080.0,17190.0,161.5,506.0,126.0,1505.0,21315.0,7.0607553366174,2023-24,26321069,2023-04-01
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-02-01,3.52941176470588,150.0,4250.0,69.41041973,6123.0,48.0,1240.0,13.0,276.799999999999,3915.0,83.0,1046.34999999999,1408.05,528.899999999999,4250.0,1180.0,3070.0,236.0,517.5,204.0,245.0,4210.0,5.81947743467933,2023-24,26321069,2023-04-01
RJ2,LEWISHAM AND GREENWICH NHS TRUST,2025-02-01,6.90032858707557,1260.0,18260.0,78.53087906,23252.0,80.0,4260.0,15.0,117.0,15460.0,17.0,1249.0,2039.09999999999,710.0,18205.0,4520.0,13685.0,222.0,405.0,206.0,1135.0,13670.0,8.30285296269202,2023-24,26321069,2023-04-01
RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,2025-02-01,9.894566099,1220.0,12330.0,168.6730506,7310.0,9.19999999999998,50.0,4.0,77.0,10855.0,6.0,251.0,304.6,240.0,12330.0,1515.0,10810.0,116.0,91.0,118.0,890.0,11925.0,7.46331236897274,2023-24,26321069,2023-04-01
RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,2025-02-01,1.25470514429109,200.0,15940.0,99.88720391,15958.0,21.0,2185.0,4.0,264.0,13565.0,65.0,490.899999999999,641.0,422.0,15925.0,3125.0,12800.0,160.0,244.5,144.0,1715.0,14905.0,11.5062059711506,2023-24,26321069,2023-04-01
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-02-01,3.77475247524752,610.0,16160.0,100.72929,16043.0,79.0,1900.0,13.0,274.0,13395.0,65.0,644.049999999999,854.0,553.699999999998,16160.0,4035.0,12125.0,167.0,119.0,174.0,1200.0,13480.0,8.90207715133531,2023-24,26321069,2023-04-01
RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-02-01,5.27119938884644,690.0,13090.0,78.90295359,16590.0,159.349999999999,3195.0,38.0,328.049999999999,12180.0,76.0,714.5,983.25,530.0,13090.0,3575.0,9515.0,213.0,262.5,196.0,845.0,12755.0,6.624852999,2023-24,26321069,2023-04-01
RPA,MEDWAY NHS FOUNDATION TRUST,2025-02-01,3.03161541792983,350.0,11545.0,75.39838036,15312.0,79.0,2425.0,14.5,193.0,6685.0,64.0,1552.5,2963.25,509.0,11530.0,2245.0,9285.0,135.0,323.0,119.0,595.0,7405.0,8.03511141120864,2023-24,26321069,2023-04-01
RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,2025-02-01,4.28249436513899,570.0,13310.0,90.86564719,14648.0,93.15,2720.0,17.0,246.0,11790.0,39.0,650.0,1022.04999999999,534.0,13310.0,2360.0,10950.0,170.0,330.0,145.0,1115.0,12335.0,9.03931901094446,2023-24,26321069,2023-04-01
AXA,TOWER HAMLETS GP CARE GROUP CIC,2025-02-01,7.57756563245823,635.0,8380.0,0.0,0.0,36.0,110.0,12.0,222.5,5370.0,63.0,319.0,482.749999999999,312.0,8375.0,320.0,8055.0,160.0,168.0,160.0,510.0,7555.0,6.75049636002647,2023-24,26321069,2023-04-01
RNU,OXFORD HEALTH NHS FOUNDATION TRUST,2025-02-01,0.0,0.0,3720.0,119.8839832,3103.0,,,,,,,284.049999999999,250.949999999999,293.549999999999,3720.0,510.0,3210.0,80.0,82.0,80.0,,,,2023-24,26321069,2023-04-01
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-02-01,4.93070362473347,925.0,18760.0,99.95737425,18768.0,33.25,2855.0,6.0,258.0,17095.0,36.0,503.0,690.949999999999,415.099999999998,18760.0,3720.0,15040.0,137.0,239.0,124.0,1490.0,16660.0,8.943577431,2023-24,26321069,2023-04-01
RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2025-02-01,5.83226905065985,685.0,11745.0,100.1534919,11727.0,88.0,2690.0,12.0,355.549999999999,8990.0,72.0,1315.0,1910.84999999999,806.0,11730.0,3230.0,8505.0,192.0,235.0,187.0,1150.0,11170.0,10.2954341987466,2023-24,26321069,2023-04-01
RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2025-02-01,3.92764857881136,380.0,9675.0,99.39387713,9734.0,49.0,1515.0,5.0,307.1,9080.0,94.0,1111.39999999999,1780.25,496.0,9675.0,1875.0,7800.0,198.0,494.5,177.0,700.0,9305.0,7.52283718430951,2023-24,26321069,2023-04-01
AH6,URGENT CARE CENTRE- HURLEY GROUP HQ,2025-02-01,0.870646766169154,70.0,8040.0,0.0,0.0,,,,,,,237.0,287.799999999999,236.0,7970.0,220.0,7750.0,107.0,121.0,107.0,0.0,70.0,0.0,2023-24,26321069,2023-04-01
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2025-02-01,1.19544064498192,215.0,17985.0,99.90001666,18003.0,66.0,2405.0,9.0,579.0,11825.0,91.0,1097.0,1963.69999999999,756.0,17980.0,2080.0,15900.0,154.0,741.0,138.0,910.0,12080.0,7.53311258278145,2023-24,26321069,2023-04-01
RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2025-02-01,5.82034830430797,635.0,10910.0,99.98167155,10912.0,24.0,1680.0,5.0,383.0,6990.0,108.0,975.0,1569.79999999999,549.0,10910.0,2685.0,8225.0,173.0,287.0,161.0,920.0,9985.0,9.21382073109664,2023-24,26321069,2023-04-01
RKE,WHITTINGTON HEALTH NHS TRUST,2025-02-01,10.2860620815581,845.0,8215.0,100.0,8215.0,35.0,1485.0,6.0,344.0,6930.0,106.0,1123.0,1916.84999999999,610.0,8210.0,1680.0,6530.0,209.0,240.0,203.0,710.0,7395.0,9.60108181203515,2023-24,26321069,2023-04-01
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-02-01,1.42857142857142,160.0,11200.0,99.90188208,11211.0,75.0,1800.0,16.0,279.0,9805.0,99.0,1698.5,2758.0,652.0,11190.0,2460.0,8735.0,188.0,360.5,178.0,950.0,10535.0,9.01756051257712,2023-24,26321069,2023-04-01
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-02-01,5.03740648379052,505.0,10025.0,99.69172633,10056.0,23.0,1405.0,6.0,252.0,8960.0,102.0,792.5,654.25,849.299999999999,10010.0,1755.0,8255.0,247.0,256.0,243.0,1015.0,9745.0,10.415597742432,2023-24,26321069,2023-04-01
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-02-01,5.88414634146341,1930.0,32800.0,98.97106303,33141.0,125.0,7510.0,11.0,281.0,26075.0,71.0,1412.0,2062.0,737.0,32785.0,8970.0,23815.0,192.0,489.0,160.0,2120.0,26970.0,7.8605858361142,2023-24,26321069,2023-04-01
AD903,URGENT CARE CENTRE,2025-02-01,1.95924764890282,125.0,6380.0,0.0,0.0,,,,150.0,3615.0,40.0,293.0,198.0,365.449999999999,6365.0,3175.0,3190.0,103.0,17.0,165.0,185.0,3600.0,5.13888888888888,2023-24,26321069,2023-04-01
RLQ,WYE VALLEY NHS TRUST,2025-02-01,5.67970204841713,305.0,5370.0,82.74268105,6490.0,60.0,1520.0,14.0,409.449999999999,5050.0,47.0,1205.69999999999,1477.39999999999,766.149999999999,5365.0,1770.0,3600.0,238.0,508.0,194.5,485.0,5300.0,9.15094339622641,2023-24,26321069,2023-04-01
RMC,BOLTON NHS FOUNDATION TRUST,2025-02-01,4.89642184557438,520.0,10620.0,99.62476548,10660.0,50.0,2035.0,8.0,259.0,10025.0,32.0,1240.39999999999,2071.0,611.0,10615.0,2560.0,8050.0,194.0,434.0,170.0,925.0,10495.0,8.81372081943782,2023-24,26321069,2023-04-01
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-02-01,6.10958904109589,1115.0,18250.0,64.96048978,28094.0,28.0,4810.0,9.0,402.0,16780.0,105.0,993.0,1364.09999999999,592.0,18245.0,6260.0,11985.0,218.0,335.0,195.0,1525.0,16940.0,9.00236127508854,2023-24,26321069,2023-04-01
RLT,GEORGE ELIOT HOSPITAL NHS TRUST,2025-02-01,4.57769181173436,355.0,7755.0,99.96133024,7758.0,49.0,1385.0,11.0,242.0,6605.0,95.0,1405.0,1936.34999999999,515.0,7755.0,2240.0,5515.0,191.0,239.0,181.0,575.0,7690.0,7.47724317295188,2023-24,26321069,2023-04-01
RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,2025-02-01,4.767790924,1350.0,28315.0,90.75320513,31200.0,389.0,5070.0,18.0,400.0,20905.0,92.0,1188.79999999999,1658.59999999999,705.0,28305.0,7790.0,20515.0,204.0,309.0,191.0,2835.0,25540.0,11.1002349256068,2023-24,26321069,2023-04-01
AD913,BECKENHAM BEACON UCC,2025-02-01,2.29226361031518,80.0,3490.0,97.64969222,3574.0,,,,181.5,3110.0,50.0,250.099999999999,246.399999999999,252.0,3480.0,400.0,3080.0,124.0,121.0,125.0,320.0,3325.0,9.62406015037594,2023-24,26321069,2023-04-01
RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2025-02-01,1.46750524109014,175.0,11925.0,65.54718848,18193.0,58.0,3250.0,6.0,154.0,11745.0,38.0,790.0,1223.79999999999,428.449999999998,11920.0,2985.0,8930.0,168.0,376.0,142.0,655.0,11710.0,5.59350982066609,2023-24,26321069,2023-04-01
RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,2025-02-01,3.72471632955106,755.0,20270.0,102.4876125,19778.0,39.0,3320.0,7.0,376.0,16075.0,89.0,855.0,1386.8,473.0,20250.0,5825.0,14425.0,115.0,97.0,119.0,1680.0,16325.0,10.2909647779479,2023-24,26321069,2023-04-01
